data declinacao alt6 azm6 alt7 azm7 alt8 azm8 alt9 azm9 alt10 azm10 alt11 azm11 alt12 azm12 alt13 azm13 alt14 azm14 alt15 azm15 alt16 azm16 alt17 azm17 alt18 azm18
1-mai 14,98 0,00 74,4 9,77 71,3 23,20 65,6 35,91 57,5 47,25 45,4 55,83 26,5 59,22 0,1 55,85 26,4 47,30 45,4 35,96 57,5 23,25 65,5 9,83 71,2 0,00 74,4
2-mai 15,29 0,00 74,1 9,67 71,0 23,07 65,3 35,75 57,2 47,04 45,1 55,55 26,2 58,91 0,1 55,58 26,2 47,08 45,0 35,79 57,2 23,12 65,2 9,72 70,9 0,00 74,1
3-mai 15,59 0,00 73,8 9,57 70,7 22,94 65,0 35,58 56,9 46,82 44,8 55,28 26,0 58,61 0,1 55,30 25,9 46,86 44,7 35,63 56,9 22,99 64,9 9,62 70,7 0,00 73,8
4-mai 15,89 0,00 73,5 9,47 70,4 22,82 64,7 35,42 56,6 46,61 44,5 55,01 25,8 58,31 0,1 55,03 25,7 46,65 44,4 35,46 56,6 22,87 64,6 9,52 70,4 0,00 73,5
5-mai 16,18 0,00 73,2 9,37 70,1 22,69 64,4 35,25 56,3 46,40 44,2 54,74 25,6 58,02 0,1 54,77 25,5 46,44 44,1 35,30 56,3 22,74 64,4 9,42 70,1 0,00 73,2
6-mai 16,47 0,00 72,9 9,27 69,8 22,56 64,1 35,09 56,0 46,19 43,9 54,48 25,3 57,73 0,1 54,51 25,3 46,23 43,8 35,14 56,0 22,62 64,1 9,33 69,8 0,00 72,9
7-mai 16,76 0,00 72,6 9,18 69,6 22,44 63,8 34,93 55,7 45,99 43,6 54,22 25,1 57,44 0,1 54,25 25,0 46,02 43,5 34,98 55,7 22,49 63,8 9,23 69,5 0,00 72,6
8-mai 17,04 0,00 72,3 9,08 69,3 22,32 63,6 34,78 55,4 45,78 43,3 53,97 24,9 57,16 0,1 54,00 24,8 45,82 43,3 34,83 55,4 22,37 63,5 9,14 69,3 0,00 72,3
9-mai 17,31 0,00 72,0 8,99 69,0 22,20 63,3 34,62 55,2 45,58 43,1 53,72 24,7 56,89 0,1 53,75 24,6 45,62 43,0 34,67 55,1 22,25 63,3 9,04 69,0 0,00 72,0
10-mai 17,58 0,00 71,7 8,90 68,8 22,08 63,0 34,47 54,9 45,39 42,8 53,48 24,5 56,62 0,1 53,50 24,5 45,43 42,7 34,52 54,9 22,13 63,0 8,95 68,8 0,00 71,7
11-mai 17,85 0,00 71,4 8,81 68,5 21,97 62,8 34,32 54,6 45,20 42,5 53,24 24,4 56,35 0,1 53,26 24,3 45,23 42,5 34,37 54,6 22,02 62,7 8,86 68,5 0,00 71,4
12-mai 18,11 0,00 71,2 8,72 68,3 21,85 62,5 34,18 54,4 45,01 42,3 53,00 24,2 56,09 0,1 53,03 24,1 45,04 42,2 34,22 54,3 21,91 62,5 8,77 68,3 0,00 71,2
13-mai 18,36 0,00 70,9 8,63 68,0 21,74 62,3 34,03 54,1 44,82 42,0 52,77 24,0 55,84 0,1 52,79 23,9 44,86 42,0 34,08 54,1 21,79 62,2 8,69 68,0 0,00 70,9
14-mai 18,61 0,00 70,6 8,55 67,8 21,63 62,0 33,89 53,9 44,64 41,8 52,54 23,8 55,59 0,0 52,57 23,8 44,68 41,7 33,94 53,8 21,68 62,0 8,60 67,8 0,00 70,6
15-mai 18,85 0,00 70,4 8,47 67,6 21,53 61,8 33,75 53,6 44,46 41,6 52,32 23,7 55,35 0,0 52,35 23,6 44,50 41,5 33,80 53,6 21,58 61,8 8,52 67,5 0,00 70,4
16-mai 19,09 0,00 70,1 8,39 67,3 21,42 61,6 33,61 53,4 44,28 41,3 52,11 23,5 55,11 0,0 52,13 23,4 44,32 41,3 33,66 53,4 21,47 61,5 8,44 67,3 0,00 70,1
17-mai 19,32 0,00 69,9 8,31 67,1 21,32 61,3 33,48 53,2 44,11 41,1 51,89 23,4 54,88 0,0 51,92 23,3 44,15 41,1 33,53 53,1 21,37 61,3 8,36 67,1 0,00 69,9
18-mai 19,55 0,00 69,7 8,23 66,9 21,22 61,1 33,35 53,0 43,94 40,9 51,69 23,2 54,65 0,0 51,71 23,1 43,98 40,9 33,40 52,9 21,27 61,1 8,28 66,9 0,00 69,7
19-mai 19,77 0,00 69,4 8,15 66,7 21,12 60,9 33,22 52,7 43,78 40,7 51,49 23,1 54,43 0,0 51,51 23,0 43,82 40,7 33,27 52,7 21,17 60,9 8,21 66,7 0,00 69,4
20-mai 19,98 0,00 69,2 8,08 66,5 21,02 60,7 33,10 52,5 43,62 40,5 51,29 22,9 54,22 0,0 51,31 22,9 43,66 40,5 33,14 52,5 21,07 60,7 8,13 66,5 0,00 69,2
21-mai 20,19 0,00 69,0 8,01 66,3 20,93 60,5 32,98 52,3 43,46 40,3 51,10 22,8 54,01 0,0 51,12 22,7 43,50 40,3 33,02 52,3 20,98 60,5 8,06 66,3 0,00 69,0
22-mai 20,39 0,00 68,8 7,94 66,1 20,84 60,3 32,86 52,1 43,31 40,1 50,91 22,7 53,81 0,0 50,94 22,6 43,35 40,1 32,90 52,1 20,88 60,3 7,99 66,1 0,00 68,8
23-mai 20,59 0,00 68,6 7,87 65,9 20,75 60,1 32,74 51,9 43,17 40,0 50,73 22,6 53,61 0,0 50,75 22,5 43,20 39,9 32,79 51,9 20,80 60,1 7,92 65,9 0,00 68,6
24-mai 20,78 0,00 68,4 7,80 65,7 20,66 60,0 32,63 51,8 43,02 39,8 50,56 22,4 53,42 0,0 50,58 22,4 43,06 39,7 32,68 51,7 20,71 59,9 7,86 65,7 0,00 68,4
25-mai 20,96 0,00 68,2 7,74 65,6 20,58 59,8 32,52 51,6 42,88 39,6 50,39 22,3 53,24 0,0 50,41 22,2 42,92 39,6 32,57 51,5 20,63 59,8 7,79 65,5 0,00 68,2
26-mai 21,14 0,00 68,0 7,68 65,4 20,50 59,6 32,42 51,4 42,75 39,5 50,22 22,2 53,06 0,0 50,25 22,1 42,79 39,4 32,46 51,4 20,54 59,6 7,73 65,4 0,00 68,0
27-mai 21,31 0,00 67,8 7,62 65,2 20,42 59,4 32,32 51,2 42,62 39,3 50,07 22,1 52,89 0,0 50,09 22,0 42,66 39,3 32,36 51,2 20,47 59,4 7,67 65,2 0,00 67,8
28-mai 21,48 0,00 67,6 7,56 65,1 20,34 59,3 32,22 51,1 42,49 39,2 49,91 22,0 52,72 0,0 49,94 21,9 42,53 39,1 32,26 51,1 20,39 59,3 7,61 65,1 0,00 67,6
29-mai 21,64 0,00 67,5 7,51 64,9 20,27 59,1 32,12 50,9 42,37 39,0 49,77 21,9 52,56 0,0 49,79 21,8 42,41 39,0 32,17 50,9 20,32 59,1 7,56 64,9 0,00 67,5
30-mai 21,79 0,00 67,3 7,45 64,8 20,20 59,0 32,03 50,8 42,26 38,9 49,63 21,8 52,41 0,0 49,65 21,7 42,29 38,8 32,08 50,8 20,25 59,0 7,51 64,8 0,00 67,3
31-mai 21,93 0,00 67,2 7,40 64,6 20,13 58,9 31,94 50,7 42,15 38,8 49,49 21,7 52,27 0,0 49,51 21,7 42,18 38,7 31,99 50,6 20,18 58,8 7,46 64,6 0,00 67,2
1-jun 22,07 0,00 67,0 7,35 64,5 20,07 58,7 31,86 50,5 42,04 38,6 49,36 21,7 52,13 0,0 49,38 21,6 42,08 38,6 31,91 50,5 20,12 58,7 7,41 64,5 0,00 67,0
2-jun 22,21 0,00 66,9 7,31 64,4 20,01 58,6 31,78 50,4 41,94 38,5 49,24 21,6 51,99 0,0 49,26 21,5 41,98 38,5 31,83 50,4 20,05 58,6 7,36 64,4 0,00 66,9
3-jun 22,33 0,00 66,7 7,26 64,3 19,95 58,5 31,71 50,3 41,84 38,4 49,12 21,5 51,87 0,0 49,15 21,4 41,88 38,4 31,75 50,2 20,00 58,5 7,32 64,2 0,00 66,7
4-jun 22,45 0,00 66,6 7,22 64,2 19,89 58,4 31,63 50,2 41,75 38,3 49,01 21,4 51,75 0,0 49,03 21,4 41,79 38,3 31,68 50,1 19,94 58,3 7,27 64,1 0,00 66,6
5-jun 22,57 0,00 66,5 7,18 64,0 19,84 58,3 31,57 50,1 41,67 38,2 48,91 21,4 51,63 0,0 48,93 21,3 41,70 38,2 31,61 50,0 19,89 58,2 7,23 64,0 0,00 66,5
6-jun 22,67 0,00 66,4 7,15 63,9 19,79 58,2 31,50 50,0 41,58 38,1 48,81 21,3 51,53 0,0 48,83 21,2 41,62 38,1 31,55 49,9 19,84 58,1 7,20 63,9 0,00 66,4
7-jun 22,77 0,00 66,3 7,11 63,9 19,74 58,1 31,44 49,9 41,51 38,0 48,72 21,2 51,43 0,0 48,74 21,2 41,54 38,0 31,49 49,8 19,79 58,0 7,16 63,8 0,00 66,3
8-jun 22,87 0,00 66,2 7,08 63,8 19,70 58,0 31,39 49,8 41,44 38,0 48,63 21,2 51,33 0,0 48,65 21,1 41,47 37,9 31,43 49,7 19,75 58,0 7,13 63,7 0,00 66,2
9-jun 22,95 0,00 66,1 7,05 63,7 19,66 57,9 31,33 49,7 41,37 37,9 48,55 21,1 51,25 0,0 48,57 21,1 41,41 37,8 31,38 49,7 19,71 57,9 7,10 63,7 0,00 66,1
10-jun 23,03 0,00 66,0 7,02 63,6 19,62 57,8 31,29 49,6 41,31 37,8 48,48 21,1 51,17 0,0 48,50 21,0 41,35 37,8 31,33 49,6 19,67 57,8 7,07 63,6 0,00 66,0
11-jun 23,10 0,00 65,9 7,00 63,5 19,59 57,8 31,24 49,6 41,25 37,8 48,41 21,1 51,10 0,0 48,43 21,0 41,29 37,7 31,29 49,5 19,64 57,7 7,05 63,5 0,00 65,9
12-jun 23,17 0,00 65,9 6,97 63,5 19,56 57,7 31,20 49,5 41,20 37,7 48,35 21,0 51,03 0,0 48,37 20,9 41,24 37,6 31,25 49,5 19,61 57,7 7,02 63,5 0,00 65,9
13-jun 23,23 0,00 65,8 6,95 63,4 19,53 57,6 31,17 49,4 41,16 37,6 48,30 21,0 50,97 0,0 48,32 20,9 41,19 37,6 31,21 49,4 19,58 57,6 7,00 63,4 0,00 65,8
14-jun 23,28 0,00 65,7 6,93 63,4 19,51 57,6 31,14 49,4 41,12 37,6 48,25 21,0 50,92 0,0 48,27 20,9 41,15 37,5 31,18 49,4 19,56 57,6 6,98 63,4 0,00 65,7
15-jun 23,33 0,00 65,7 6,92 63,3 19,49 57,5 31,11 49,4 41,08 37,6 48,21 20,9 50,87 0,0 48,23 20,9 41,12 37,5 31,15 49,3 19,53 57,5 6,97 63,3 0,00 65,7
16-jun 23,36 0,00 65,7 6,90 63,3 19,47 57,5 31,08 49,3 41,05 37,5 48,17 20,9 50,84 0,0 48,19 20,8 41,09 37,5 31,13 49,3 19,52 57,5 6,95 63,3 0,00 65,7
17-jun 23,39 0,00 65,6 6,89 63,3 19,45 57,5 31,07 49,3 41,03 37,5 48,14 20,9 50,81 0,0 48,16 20,8 41,07 37,5 31,11 49,3 19,50 57,5 6,94 63,2 0,00 65,6
18-jun 23,42 0,00 65,6 6,88 63,2 19,44 57,5 31,05 49,3 41,01 37,5 48,12 20,9 50,78 0,0 48,14 20,8 41,05 37,4 31,09 49,2 19,49 57,4 6,94 63,2 0,00 65,6
19-jun 23,44 0,00 65,6 6,88 63,2 19,43 57,4 31,04 49,3 41,00 37,5 48,10 20,9 50,76 0,0 48,12 20,8 41,03 37,4 31,08 49,2 19,48 57,4 6,93 63,2 0,00 65,6
20-jun 23,45 0,00 65,6 6,87 63,2 19,43 57,4 31,03 49,2 40,99 37,5 48,09 20,9 50,75 0,0 48,11 20,8 41,03 37,4 31,08 49,2 19,48 57,4 6,93 63,2 0,00 65,6
21-jun 23,45 0,00 65,6 6,87 63,2 19,43 57,4 31,03 49,2 40,99 37,5 48,09 20,9 50,75 0,0 48,11 20,8 41,02 37,4 31,08 49,2 19,48 57,4 6,92 63,2 0,00 65,6
22-jun 23,45 0,00 65,6 6,87 63,2 19,43 57,4 31,03 49,2 40,99 37,5 48,09 20,9 50,75 0,0 48,11 20,8 41,03 37,4 31,08 49,2 19,48 57,4 6,93 63,2 0,00 65,6
23-jun 23,44 0,00 65,6 6,88 63,2 19,43 57,4 31,04 49,3 41,00 37,5 48,10 20,9 50,76 0,0 48,12 20,8 41,03 37,4 31,08 49,2 19,48 57,4 6,93 63,2 0,00 65,6
24-jun 23,42 0,00 65,6 6,88 63,2 19,44 57,5 31,05 49,3 41,01 37,5 48,12 20,9 50,78 0,0 48,14 20,8 41,05 37,4 31,09 49,2 19,49 57,4 6,94 63,2 0,00 65,6
25-jun 23,39 0,00 65,6 6,89 63,3 19,45 57,5 31,07 49,3 41,03 37,5 48,14 20,9 50,81 0,0 48,16 20,8 41,07 37,5 31,11 49,3 19,50 57,5 6,94 63,2 0,00 65,6
26-jun 23,36 0,00 65,7 6,90 63,3 19,47 57,5 31,08 49,3 41,05 37,5 48,17 20,9 50,84 0,0 48,19 20,8 41,09 37,5 31,13 49,3 19,52 57,5 6,95 63,3 0,00 65,7
27-jun 23,33 0,00 65,7 6,92 63,3 19,49 57,5 31,11 49,4 41,08 37,6 48,21 20,9 50,87 0,0 48,23 20,9 41,12 37,5 31,15 49,3 19,53 57,5 6,97 63,3 0,00 65,7
28-jun 23,28 0,00 65,7 6,93 63,4 19,51 57,6 31,14 49,4 41,12 37,6 48,25 21,0 50,92 0,0 48,27 20,9 41,15 37,5 31,18 49,4 19,56 57,6 6,98 63,4 0,00 65,7
29-jun 23,23 0,00 65,8 6,95 63,4 19,53 57,6 31,17 49,4 41,16 37,6 48,30 21,0 50,97 0,0 48,32 20,9 41,19 37,6 31,21 49,4 19,58 57,6 7,00 63,4 0,00 65,8
30-jun 23,17 0,00 65,9 6,97 63,5 19,56 57,7 31,20 49,5 41,20 37,7 48,35 21,0 51,03 0,0 48,37 20,9 41,24 37,6 31,25 49,5 19,61 57,7 7,02 63,5 0,00 65,9
1-jul 23,10 0,00 65,9 7,00 63,5 19,59 57,8 31,24 49,6 41,25 37,8 48,41 21,1 51,10 0,0 48,43 21,0 41,29 37,7 31,29 49,5 19,64 57,7 7,05 63,5 0,00 65,9
2-jul 23,03 0,00 66,0 7,02 63,6 19,62 57,8 31,29 49,6 41,31 37,8 48,48 21,1 51,17 0,0 48,50 21,0 41,35 37,8 31,33 49,6 19,67 57,8 7,07 63,6 0,00 66,0
3-jul 22,95 0,00 66,1 7,05 63,7 19,66 57,9 31,33 49,7 41,37 37,9 48,55 21,1 51,25 0,0 48,57 21,1 41,41 37,8 31,38 49,7 19,71 57,9 7,10 63,7 0,00 66,1
4-jul 22,87 0,00 66,2 7,08 63,8 19,70 58,0 31,39 49,8 41,44 38,0 48,63 21,2 51,33 0,0 48,65 21,1 41,47 37,9 31,43 49,7 19,75 58,0 7,13 63,7 0,00 66,2
5-jul 22,77 0,00 66,3 7,11 63,9 19,74 58,1 31,44 49,9 41,51 38,0 48,72 21,2 51,43 0,0 48,74 21,2 41,54 38,0 31,49 49,8 19,79 58,0 7,16 63,8 0,00 66,3
6-jul 22,67 0,00 66,4 7,15 63,9 19,79 58,2 31,50 50,0 41,58 38,1 48,81 21,3 51,53 0,0 48,83 21,2 41,62 38,1 31,55 49,9 19,84 58,1 7,20 63,9 0,00 66,4
7-jul 22,57 0,00 66,5 7,18 64,0 19,84 58,3 31,57 50,1 41,67 38,2 48,91 21,4 51,63 0,0 48,93 21,3 41,70 38,2 31,61 50,0 19,89 58,2 7,23 64,0 0,00 66,5
8-jul 22,45 0,00 66,6 7,22 64,2 19,89 58,4 31,63 50,2 41,75 38,3 49,01 21,4 51,75 0,0 49,03 21,4 41,79 38,3 31,68 50,1 19,94 58,3 7,27 64,1 0,00 66,6
9-jul 22,33 0,00 66,7 7,26 64,3 19,95 58,5 31,71 50,3 41,84 38,4 49,12 21,5 51,87 0,0 49,15 21,4 41,88 38,4 31,75 50,2 20,00 58,5 7,32 64,2 0,00 66,7
10-jul 22,21 0,00 66,9 7,31 64,4 20,01 58,6 31,78 50,4 41,94 38,5 49,24 21,6 51,99 0,0 49,26 21,5 41,98 38,5 31,83 50,4 20,05 58,6 7,36 64,4 0,00 66,9
11-jul 22,07 0,00 67,0 7,35 64,5 20,07 58,7 31,86 50,5 42,04 38,6 49,36 21,7 52,13 0,0 49,38 21,6 42,08 38,6 31,91 50,5 20,12 58,7 7,41 64,5 0,00 67,0
12-jul 21,93 0,00 67,2 7,40 64,6 20,13 58,9 31,94 50,7 42,15 38,8 49,49 21,7 52,27 0,0 49,51 21,7 42,18 38,7 31,99 50,6 20,18 58,8 7,46 64,6 0,00 67,2
13-jul 21,79 0,00 67,3 7,45 64,8 20,20 59,0 32,03 50,8 42,26 38,9 49,63 21,8 52,41 0,0 49,65 21,7 42,29 38,8 32,08 50,8 20,25 59,0 7,51 64,8 0,00 67,3
14-jul 21,64 0,00 67,5 7,51 64,9 20,27 59,1 32,12 50,9 42,37 39,0 49,77 21,9 52,56 0,0 49,79 21,8 42,41 39,0 32,17 50,9 20,32 59,1 7,56 64,9 0,00 67,5
15-jul 21,48 0,00 67,6 7,56 65,1 20,34 59,3 32,22 51,1 42,49 39,2 49,91 22,0 52,72 0,0 49,94 21,9 42,53 39,1 32,26 51,1 20,39 59,3 7,61 65,1 0,00 67,6
16-jul 21,31 0,00 67,8 7,62 65,2 20,42 59,4 32,32 51,2 42,62 39,3 50,07 22,1 52,89 0,0 50,09 22,0 42,66 39,3 32,36 51,2 20,47 59,4 7,67 65,2 0,00 67,8
17-jul 21,14 0,00 68,0 7,68 65,4 20,50 59,6 32,42 51,4 42,75 39,5 50,22 22,2 53,06 0,0 50,25 22,1 42,79 39,4 32,46 51,4 20,54 59,6 7,73 65,4 0,00 68,0
18-jul 20,96 0,00 68,2 7,74 65,6 20,58 59,8 32,52 51,6 42,88 39,6 50,39 22,3 53,24 0,0 50,41 22,2 42,92 39,6 32,57 51,5 20,63 59,8 7,79 65,5 0,00 68,2
19-jul 20,78 0,00 68,4 7,80 65,7 20,66 60,0 32,63 51,8 43,02 39,8 50,56 22,4 53,42 0,0 50,58 22,4 43,06 39,7 32,68 51,7 20,71 59,9 7,86 65,7 0,00 68,4
20-jul 20,59 0,00 68,6 7,87 65,9 20,75 60,1 32,74 51,9 43,17 40,0 50,73 22,6 53,61 0,0 50,75 22,5 43,20 39,9 32,79 51,9 20,80 60,1 7,92 65,9 0,00 68,6
21-jul 20,39 0,00 68,8 7,94 66,1 20,84 60,3 32,86 52,1 43,31 40,1 50,91 22,7 53,81 0,0 50,94 22,6 43,35 40,1 32,90 52,1 20,88 60,3 7,99 66,1 0,00 68,8
22-jul 20,19 0,00 69,0 8,01 66,3 20,93 60,5 32,98 52,3 43,46 40,3 51,10 22,8 54,01 0,0 51,12 22,7 43,50 40,3 33,02 52,3 20,98 60,5 8,06 66,3 0,00 69,0
23-jul 19,98 0,00 69,2 8,08 66,5 21,02 60,7 33,10 52,5 43,62 40,5 51,29 22,9 54,22 0,0 51,31 22,9 43,66 40,5 33,14 52,5 21,07 60,7 8,13 66,5 0,00 69,2
24-jul 19,77 0,00 69,4 8,15 66,7 21,12 60,9 33,22 52,7 43,78 40,7 51,49 23,1 54,43 0,0 51,51 23,0 43,82 40,7 33,27 52,7 21,17 60,9 8,21 66,7 0,00 69,4
25-jul 19,55 0,00 69,7 8,23 66,9 21,22 61,1 33,35 53,0 43,94 40,9 51,69 23,2 54,65 0,0 51,71 23,1 43,98 40,9 33,40 52,9 21,27 61,1 8,28 66,9 0,00 69,7
26-jul 19,32 0,00 69,9 8,31 67,1 21,32 61,3 33,48 53,2 44,11 41,1 51,89 23,4 54,88 0,0 51,92 23,3 44,15 41,1 33,53 53,1 21,37 61,3 8,36 67,1 0,00 69,9
27-jul 19,09 0,00 70,1 8,39 67,3 21,42 61,6 33,61 53,4 44,28 41,3 52,11 23,5 55,11 0,0 52,13 23,4 44,32 41,3 33,66 53,4 21,47 61,5 8,44 67,3 0,00 70,1
28-jul 18,85 0,00 70,4 8,47 67,6 21,53 61,8 33,75 53,6 44,46 41,6 52,32 23,7 55,35 0,0 52,35 23,6 44,50 41,5 33,80 53,6 21,58 61,8 8,52 67,5 0,00 70,4
29-jul 18,61 0,00 70,6 8,55 67,8 21,63 62,0 33,89 53,9 44,64 41,8 52,54 23,8 55,59 0,0 52,57 23,8 44,68 41,7 33,94 53,8 21,68 62,0 8,60 67,8 0,00 70,6
30-jul 18,36 0,00 70,9 8,63 68,0 21,74 62,3 34,03 54,1 44,82 42,0 52,77 24,0 55,84 0,1 52,79 23,9 44,86 42,0 34,08 54,1 21,79 62,2 8,69 68,0 0,00 70,9
31-jul 18,11 0,00 71,2 8,72 68,3 21,85 62,5 34,18 54,4 45,01 42,3 53,00 24,2 56,09 0,1 53,03 24,1 45,04 42,2 34,22 54,3 21,91 62,5 8,77 68,3 0,00 71,2
1-ago 17,85 0,00 71,4 8,81 68,5 21,97 62,8 34,32 54,6 45,20 42,5 53,24 24,4 56,35 0,1 53,26 24,3 45,23 42,5 34,37 54,6 22,02 62,7 8,86 68,5 0,00 71,4
2-ago 17,58 0,00 71,7 8,90 68,8 22,08 63,0 34,47 54,9 45,39 42,8 53,48 24,5 56,62 0,1 53,50 24,5 45,43 42,7 34,52 54,9 22,13 63,0 8,95 68,8 0,00 71,7
3-ago 17,31 0,00 72,0 8,99 69,0 22,20 63,3 34,62 55,2 45,58 43,1 53,72 24,7 56,89 0,1 53,75 24,6 45,62 43,0 34,67 55,1 22,25 63,3 9,04 69,0 0,00 72,0
4-ago 17,04 0,00 72,3 9,08 69,3 22,32 63,6 34,78 55,4 45,78 43,3 53,97 24,9 57,16 0,1 54,00 24,8 45,82 43,3 34,83 55,4 22,37 63,5 9,14 69,3 0,00 72,3
5-ago 16,76 0,00 72,6 9,18 69,6 22,44 63,8 34,93 55,7 45,99 43,6 54,22 25,1 57,44 0,1 54,25 25,0 46,02 43,5 34,98 55,7 22,49 63,8 9,23 69,5 0,00 72,6
6-ago 16,47 0,00 72,9 9,27 69,8 22,56 64,1 35,09 56,0 46,19 43,9 54,48 25,3 57,73 0,1 54,51 25,3 46,23 43,8 35,14 56,0 22,62 64,1 9,33 69,8 0,00 72,9
7-ago 16,18 0,00 73,2 9,37 70,1 22,69 64,4 35,25 56,3 46,40 44,2 54,74 25,6 58,02 0,1 54,77 25,5 46,44 44,1 35,30 56,3 22,74 64,4 9,42 70,1 0,00 73,2
8-ago 15,89 0,00 73,5 9,47 70,4 22,82 64,7 35,42 56,6 46,61 44,5 55,01 25,8 58,31 0,1 55,03 25,7 46,65 44,4 35,46 56,6 22,87 64,6 9,52 70,4 0,00 73,5
9-ago 15,59 0,00 73,8 9,57 70,7 22,94 65,0 35,58 56,9 46,82 44,8 55,28 26,0 58,61 0,1 55,30 25,9 46,86 44,7 35,63 56,9 22,99 64,9 9,62 70,7 0,00 73,8
10-ago 15,29 0,00 74,1 9,67 71,0 23,07 65,3 35,75 57,2 47,04 45,1 55,55 26,2 58,91 0,1 55,58 26,2 47,08 45,0 35,79 57,2 23,12 65,2 9,72 70,9 0,00 74,1
11-ago 14,98 0,00 74,4 9,77 71,3 23,20 65,6 35,91 57,5 47,25 45,4 55,83 26,5 59,22 0,1 55,85 26,4 47,30 45,4 35,96 57,5 23,25 65,5 9,83 71,2 0,00 74,4
12-ago 14,67 0,00 74,7 9,88 71,6 23,33 65,9 36,08 57,9 47,47 45,7 56,11 26,7 59,53 0,1 56,13 26,6 47,52 45,7 36,13 57,8 23,39 65,9 9,93 71,5 0,00 74,7
13-ago 14,35 0,00 75,1 9,98 71,9 23,47 66,2 36,25 58,2 47,70 46,1 56,39 27,0 59,85 0,1 56,42 26,9 47,74 46,0 36,30 58,2 23,52 66,2 10,04 71,8 0,00 75,1
14-ago 14,03 0,00 75,4 10,09 72,2 23,60 66,5 36,42 58,5 47,92 46,4 56,68 27,3 60,17 0,1 56,70 27,2 47,96 46,4 36,47 58,5 23,65 66,5 10,14 72,2 0,00 75,4
15-ago 13,70 0,00 75,7 10,19 72,5 23,73 66,8 36,60 58,9 48,15 46,8 56,97 27,5 60,50 0,1 56,99 27,4 48,19 46,7 36,65 58,8 23,79 66,8 10,25 72,5 0,00 75,7
16-ago 13,37 0,00 76,1 10,30 72,8 23,87 67,2 36,77 59,2 48,37 47,1 57,26 27,8 60,83 0,1 57,29 27,7 48,42 47,1 36,82 59,2 23,92 67,1 10,36 72,8 0,00 76,1
17-ago 13,04 0,00 76,4 10,41 73,1 24,01 67,5 36,95 59,6 48,60 47,5 57,56 28,1 61,16 0,1 57,58 28,0 48,65 47,4 37,00 59,6 24,06 67,5 10,47 73,1 0,00 76,4
18-ago 12,70 0,00 76,8 10,52 73,4 24,15 67,8 37,12 59,9 48,83 47,9 57,85 28,4 61,50 0,1 57,88 28,3 48,88 47,8 37,17 59,9 24,20 67,8 10,58 73,4 0,00 76,8
19-ago 12,36 0,00 77,1 10,63 73,8 24,28 68,2 37,30 60,3 49,07 48,3 58,16 28,7 61,84 0,1 58,18 28,6 49,11 48,2 37,35 60,3 24,34 68,2 10,69 73,8 0,00 77,1
20-ago 12,02 0,00 77,5 10,74 74,1 24,42 68,5 37,48 60,7 49,30 48,6 58,46 29,0 62,18 0,1 58,49 28,9 49,34 48,6 37,53 60,6 24,48 68,5 10,80 74,1 0,00 77,5
21-ago 11,67 0,00 77,9 10,86 74,4 24,56 68,9 37,66 61,1 49,53 49,0 58,76 29,3 62,53 0,1 58,79 29,2 49,58 49,0 37,71 61,0 24,62 68,8 10,91 74,4 0,00 77,9
22-ago 11,31 0,00 78,2 10,97 74,8 24,70 69,2 37,84 61,4 49,77 49,4 59,07 29,7 62,89 0,1 59,10 29,6 49,81 49,4 37,89 61,4 24,76 69,2 11,03 74,8 0,00 78,2
23-ago 10,96 0,00 78,6 11,08 75,1 24,84 69,6 38,02 61,8 50,00 49,9 59,38 30,0 63,24 0,1 59,41 29,9 50,05 49,8 38,07 61,8 24,90 69,6 11,14 75,1 0,00 78,6
24-ago 10,60 0,00 79,0 11,20 75,5 24,98 70,0 38,19 62,2 50,24 50,3 59,69 30,3 63,60 0,1 59,72 30,2 50,29 50,2 38,25 62,2 25,04 69,9 11,25 75,4 0,00 79,0
25-ago 10,24 0,00 79,4 11,31 75,8 25,13 70,3 38,38 62,6 50,48 50,7 60,01 30,7 63,96 0,1 60,04 30,6 50,52 50,6 38,43 62,6 25,18 70,3 11,37 75,8 0,00 79,4
26-ago 9,87 0,00 79,7 11,43 76,2 25,27 70,7 38,56 63,0 50,72 51,1 60,32 31,1 64,33 0,1 60,35 31,0 50,76 51,1 38,61 63,0 25,32 70,7 11,49 76,2 0,00 79,7
27-ago 9,51 0,00 80,1 11,55 76,5 25,41 71,1 38,74 63,4 50,95 51,6 60,64 31,4 64,69 0,1 60,67 31,3 51,00 51,5 38,79 63,4 25,46 71,0 11,60 76,5 0,00 80,1
28-ago 9,14 0,00 80,5 11,66 76,9 25,55 71,4 38,92 63,9 51,19 52,0 60,96 31,8 65,06 0,1 60,99 31,7 51,24 52,0 38,97 63,8 25,61 71,4 11,72 76,9 0,00 80,5
29-ago 8,76 0,00 80,9 11,78 77,2 25,69 71,8 39,10 64,3 51,43 52,5 61,28 32,2 65,44 0,1 61,31 32,1 51,48 52,4 39,15 64,2 25,75 71,8 11,84 77,2 0,00 80,9
30-ago 8,39 0,00 81,3 11,90 77,6 25,84 72,2 39,28 64,7 51,67 53,0 61,60 32,6 65,81 0,1 61,63 32,5 51,71 52,9 39,33 64,7 25,89 72,2 11,95 77,6 0,00 81,3
